ID,cluster
13251,2
13256,4
13271,3
13272,6
13287,2
13299,4
13325,4
13331,4
13334,4
13361,2
13367,6
13401,6
13425,1
13433,4
13440,4
13450,4
13466,2
13473,1
13484,4
13498,3
13510,5
13550,4
13551,4
13593,4
13641,4
13655,4
13680,2
13686,4
13687,4
13695,4
13709,2
13731,3
13734,4
13759,3
13770,2
13786,4
13855,4
13862,4
13879,4
13911,4
13921,4
13930,4
13935,1
13938,2
13952,4
13960,4
14023,4
14054,4
14059,4
14088,4
14153,4
14168,4
14170,4
14177,4
14201,3
14202,4
14212,4
14215,4
14237,0
14279,4
14282,4
14301,4
14323,0
14324,2
14341,4
14351,3
14352,4
14383,1
14384,4
14408,4
14437,3
14440,4
14445,4
14449,4
14457,4
14471,4
14474,4
14479,2
14482,4
14492,4
14498,3
14611,4
14618,0
14645,4
14665,4
14706,4
14708,4
14719,4
14734,2
14740,4
14743,3
14748,5
14751,2
14796,4
14798,4
14853,4
14880,3
14915,4
14917,4
14940,0
14948,0
14951,3
14955,6
14969,4
14970,6
14996,4
15001,4
15015,4
15027,0
15052,2
15071,3
15127,4
15145,3
15154,4
15159,4
15162,2
15202,4
15227,2
15233,4
15251,2
15253,4
15263,3
15299,4
15357,5
15366,4
15405,2
15409,4
15421,4
15451,3
15457,4
15459,3
15478,3
15528,4
15546,3
15551,4
15570,4
15585,4
15601,2
15625,2
15635,4
15655,0
15667,4
15725,0
15731,4
15733,3
15747,0
15749,0
15787,2
15798,4
15819,3
15867,4
15911,4
15923,6
15952,4
15957,4
15966,2
16006,2
16014,4
16017,4
16042,2
16059,4
16089,3
16119,0
16120,3
16159,2
16168,4
16170,4
16173,2
16182,0
16187,4
16212,2
16216,2
16242,4
16274,4
16301,5
16386,4
16396,2
16440,3
16467,4
16470,4
16476,2
16528,4
16535,3
16569,4
16570,4
16630,3
16679,3
16690,4
16708,2
16716,2
16764,4
16775,2
16791,3
16798,4
16817,5
16851,3
16879,4
16917,5
16918,1
16921,2
16957,4
16959,0
16987,4
17008,3
17014,2
17024,3
17035,4
17058,4
17066,4
17072,2
17074,4
17100,3
17129,4
17137,4
17162,4
17174,4
17221,4
17262,4
17295,4
17299,2
17306,4
17377,4
17384,4
17386,1
17416,4
17430,4
17446,2
17465,2
17474,4
17505,4
17514,4
17570,4
17572,5
17577,4
17601,3
17610,2
17616,2
17678,4
17698,4
17702,2
17706,2
17751,2
17770,1
17807,1
17818,1
17844,4
17854,4
17870,4
17906,4
17916,4
17918,4
17919,3
17953,0
17964,1
17965,3
17975,4
17977,4
17978,4
18048,4
18053,2
18062,4
18099,4
18111,3
18159,4
18203,4
18215,4
18218,0
18220,2
18279,4
18330,4
18353,1
18384,4
18399,4
18408,4
18433,4
18450,0
18468,4
18499,4
18506,4
18514,4
18551,3
18560,1
18562,2
18616,4
18673,2
18732,4
18737,6
18752,1
18762,4
18777,2
18778,4
18785,4
18790,4
18800,4
18804,2
18808,3
18809,0
18810,4
18820,4
18921,1
18922,1
18937,3
18942,2
18988,3
19007,4
19020,4
19052,2
19062,2
19078,3
19082,2
19094,5
19114,6
19175,4
19178,4
19192,4
19198,4
19202,4
19203,4
19216,4
19217,4
19223,4
19243,4
19258,2
19270,4
19275,0
19298,6
19302,3
19308,3
19331,2
19337,4
19338,4
19350,4
19359,4
19362,0
19399,3
19416,2
19417,2
19437,4
19447,4
19508,2
19528,5
19540,2
19573,3
19587,4
19593,4
19596,4
19604,6
19650,4
19651,4
19673,4
19726,4
19727,2
19743,4
19746,4
19786,5
19829,4
19895,4
19908,4
19913,2
19917,4
19947,1
19964,4
19978,4
19980,3
20055,4
20059,4
20064,0
20071,4
20072,4
20077,3
20101,3
20105,4
20114,4
20135,6
20156,4
20176,4
20189,4
20220,5
20224,4
20241,4
20252,3
20280,4
20281,4
20351,6
20389,1
20394,3
20398,2
20399,3
20403,4
20453,4
20469,4
20498,1
20534,4
20543,3
20559,4
20565,5
20573,5
20592,4
20601,4
20631,4
20648,6
20682,4
20718,4
20746,4
20754,4
20781,4
20801,1
20824,2
20891,4
20900,2
20907,4
20910,2
20946,2
20960,3
20962,2
21041,3
21049,4
21086,4
21113,6
21125,0
21143,0
21162,4
21175,4
21201,4
21253,0
21279,4
21298,1
21316,4
21331,4
21337,4
21359,3
21383,4
21389,2
21392,4
21393,3
21394,4
21395,2
21398,4
21405,4
21423,4
21439,5
21534,4
21571,4
21628,4
21634,4
21640,2
21643,2
21655,4
21657,4
21665,4
21704,4
21712,0
21717,4
21740,4
21775,4
21794,4
21804,4
21812,4
21817,3
21829,4
21848,4
21850,4
21854,1
21862,4
21868,4
21871,4
21888,4
21889,4
21917,4
21930,4
21940,4
21948,2
21999,4
22005,5
22023,4
22051,6
22060,4
22062,4
22100,4
22111,0
22115,4
22161,3
22167,3
22168,1
22172,4
22176,4
22181,1
22214,5
22220,3
22226,4
22254,4
22269,4
22278,4
22286,4
22298,1
22338,4
22345,3
22355,4
22373,2
22389,4
22390,2
22417,4
22439,4
22443,2
22460,4
22485,6
22504,4
22508,1
22512,4
22527,4
22537,4
22552,4
22561,4
22596,4
22623,4
22637,3
22670,4
22679,4
22696,4
22728,4
22756,4
22819,6
22856,4
22866,4
22874,0
22877,3
22878,4
22880,4
22899,4
22920,3
22937,6
22945,0
22957,4
23000,4
23010,3
23014,5
23139,4
23167,4
23181,2
23194,4
23266,0
23270,2
23295,4
23298,2
23309,4
