ID,cluster
46974,2
46978,2
46983,1
46993,2
47056,1
47067,1
47085,0
47155,2
47166,2
47182,1
47221,2
47236,2
47251,2
47325,2
47327,1
47352,2
47370,2
47394,2
47429,2
47445,2
47458,2
47462,2
47473,2
47486,2
47505,0
47552,1
47584,0
47594,2
47604,2
47618,2
47622,0
47626,2
47637,2
47648,2
47662,2
47677,2
47702,2
47703,1
47706,2
47707,0
47742,1
47743,2
47747,2
47764,1
47779,2
47780,2
47793,2
47802,1
47816,0
47817,2
47838,2
47844,2
47862,2
47921,2
47945,2
47949,2
47957,2
47959,2
47960,0
47962,2
47983,2
48004,2
48025,2
48026,2
48033,2
48055,2
48060,0
48123,2
48140,2
48148,2
48214,2
48226,2
48249,1
48271,2
48272,0
48277,2
48290,2
48300,1
48328,2
48339,2
48408,2
48413,2
48425,2
48436,1
48463,1
48483,0
48492,2
48501,2
48514,2
48537,2
48552,2
48565,1
48568,2
48571,2
48573,1
48575,2
48584,2
48608,0
48619,2
48654,0
48686,2
48688,2
48690,0
48714,2
48773,2
48784,2
48806,2
48808,0
48825,2
48847,1
48859,2
48860,2
48864,2
48878,0
48887,0
48911,2
48914,2
48918,1
48929,2
48932,0
48948,2
48957,2
48961,0
48973,1
48980,2
48991,2
49005,2
49006,2
49044,2
49051,2
49075,0
49079,2
49082,2
49085,0
49123,2
49132,2
49174,2
49210,1
49226,2
49255,2
49271,1
49274,0
49278,2
49300,2
49301,2
49324,0
49339,0
49346,2
49358,2
49397,2
49398,2
49400,2
49408,2
49410,0
49426,2
49427,2
49429,2
49461,2
49462,2
49487,1
49502,2
49512,2
49527,1
49532,2
49550,2
49559,2
49573,2
49578,0
49580,2
49611,2
49649,2
49662,0
49665,2
49669,1
49681,2
49682,0
49694,1
49704,2
49713,2
49790,2
49833,2
49894,2
49915,2
49924,2
49929,2
49931,2
49943,2
49949,2
49960,1
49984,2
50016,2
50020,1
50043,2
50049,1
50055,2
50061,2
50066,2
50069,2
50103,2
50133,2
50166,2
50179,2
50198,1
50287,1
50288,0
50298,2
50313,2
50333,2
50380,2
50385,2
50387,2
