ID,cluster
13251,0
13256,0
13271,0
13272,0
13287,0
13299,5
13325,0
13331,0
13334,5
13361,0
13367,0
13401,5
13425,0
13433,0
13440,5
13450,6
13466,0
13473,1
13484,0
13498,0
13510,0
13550,4
13551,0
13593,0
13641,5
13655,0
13680,0
13686,4
13687,0
13695,6
13709,0
13731,0
13734,0
13759,0
13770,0
13786,0
13855,5
13862,5
13879,6
13911,5
13921,6
13930,4
13935,0
13938,0
13952,0
13960,0
14023,0
14054,4
14059,0
14088,0
14153,6
14168,5
14170,0
14177,5
14201,0
14202,5
14212,0
14215,0
14237,0
14279,0
14282,4
14301,0
14323,5
14324,0
14341,0
14351,0
14352,0
14383,0
14384,0
14408,0
14437,0
14440,0
14445,5
14449,0
14457,0
14471,0
14474,6
14479,0
14482,0
14492,0
14498,0
14611,0
14618,0
14645,0
14665,0
14706,5
14708,5
14719,5
14734,0
14740,0
14743,0
14748,0
14751,0
14796,0
14798,0
14853,0
14880,0
14915,0
14917,0
14940,5
14948,0
14951,5
14955,0
14969,0
14970,0
14996,0
15001,6
15015,5
15027,0
15052,0
15071,0
15127,0
15145,0
15154,0
15159,5
15162,6
15202,5
15227,0
15233,0
15251,0
15253,5
15263,0
15299,0
15357,0
15366,0
15405,0
15409,5
15421,0
15451,0
15457,0
15459,0
15478,0
15528,6
15546,0
15551,5
15570,0
15585,6
15601,0
15625,0
15635,0
15655,0
15667,0
15725,0
15731,5
15733,0
15747,0
15749,0
15787,0
15798,6
15819,0
15867,0
15911,0
15923,0
15952,0
15957,5
15966,0
16006,0
16014,0
16017,5
16042,6
16059,0
16089,0
16119,0
16120,0
16159,0
16168,0
16170,5
16173,0
16182,0
16187,5
16212,0
16216,0
16242,0
16274,0
16301,0
16386,0
16396,0
16440,0
16467,5
16470,0
16476,0
16528,5
16535,0
16569,0
16570,5
16630,0
16679,0
16690,0
16708,0
16716,0
16764,4
16775,0
16791,0
16798,0
16817,0
16851,0
16879,0
16917,0
16918,0
16921,0
16957,0
16959,5
16987,0
17008,0
17014,0
17024,0
17035,0
17058,6
17066,5
17072,6
17074,6
17100,0
17129,5
17137,0
17162,0
17174,0
17221,0
17262,0
17295,0
17299,0
17306,0
17377,0
17384,5
17386,0
17416,0
17430,0
17446,0
17465,0
17474,5
17505,0
17514,5
17570,5
17572,1
17577,0
17601,0
17610,0
17616,0
17678,0
17698,5
17702,0
17706,0
17751,0
17770,0
17807,0
17818,0
17844,6
17854,0
17870,0
17906,5
17916,4
17918,6
17919,0
17953,0
17964,0
17965,0
17975,0
17977,0
17978,0
18048,5
18053,0
18062,0
18099,5
18111,0
18159,0
18203,0
18215,5
18218,0
18220,0
18279,0
18330,4
18353,0
18384,0
18399,6
18408,0
18433,0
18450,0
18468,0
18499,0
18506,5
18514,0
18551,0
18560,0
18562,0
18616,5
18673,0
18732,4
18737,0
18752,0
18762,5
18777,0
18778,5
18785,5
18790,4
18800,0
18804,0
18808,0
18809,5
18810,0
18820,0
18921,0
18922,0
18937,0
18942,0
18988,0
19007,0
19020,0
19052,0
19062,0
19078,0
19082,1
19094,0
19114,0
19175,5
19178,5
19192,0
19198,0
19202,0
19203,6
19216,0
19217,0
19223,0
19243,0
19258,0
19270,0
19275,0
19298,0
19302,0
19308,0
19331,0
19337,0
19338,0
19350,5
19359,5
19362,0
19399,0
19416,0
19417,0
19437,5
19447,0
19508,0
19528,0
19540,0
19573,0
19587,6
19593,5
19596,4
19604,0
19650,5
19651,0
19673,0
19726,0
19727,0
19743,4
19746,0
19786,0
19829,5
19895,0
19908,0
19913,0
19917,0
19947,0
19964,5
19978,0
19980,0
20055,6
20059,0
20064,0
20071,0
20072,1
20077,0
20101,0
20105,5
20114,5
20135,0
20156,0
20176,0
20189,5
20220,0
20224,0
20241,0
20252,0
20280,6
20281,4
20351,5
20389,0
20394,0
20398,0
20399,0
20403,5
20453,5
20469,5
20498,0
20534,5
20543,0
20559,0
20565,0
20573,0
20592,4
20601,0
20631,6
20648,5
20682,5
20718,4
20746,5
20754,5
20781,5
20801,0
20824,0
20891,0
20900,0
20907,0
20910,0
20946,0
20960,0
20962,0
21041,0
21049,0
21086,5
21113,0
21125,5
21143,0
21162,0
21175,5
21201,4
21253,0
21279,0
21298,0
21316,0
21331,6
21337,5
21359,0
21383,0
21389,0
21392,0
21393,0
21394,0
21395,0
21398,0
21405,5
21423,0
21439,0
21534,0
21571,6
21628,5
21634,5
21640,0
21643,0
21655,1
21657,0
21665,6
21704,0
21712,1
21717,0
21740,5
21775,0
21794,5
21804,5
21812,4
21817,0
21829,5
21848,0
21850,5
21854,0
21862,0
21868,0
21871,6
21888,0
21889,5
21917,5
21930,0
21940,5
21948,0
21999,0
22005,0
22023,0
22051,1
22060,0
22062,0
22100,0
22111,0
22115,5
22161,0
22167,0
22168,0
22172,0
22176,0
22181,0
22214,0
22220,0
22226,4
22254,4
22269,0
22278,5
22286,5
22298,0
22338,0
22345,0
22355,0
22373,0
22389,0
22390,0
22417,5
22439,5
22443,0
22460,5
22485,0
22504,5
22508,0
22512,4
22527,6
22537,0
22552,6
22561,0
22596,5
22623,0
22637,0
22670,5
22679,0
22696,0
22728,5
22756,5
22819,0
22856,6
22866,0
22874,1
22877,0
22878,0
22880,6
22899,0
22920,0
22937,0
22945,0
22957,0
23000,5
23010,0
23014,0
23139,0
23167,0
23181,0
23194,0
23266,5
23270,6
23295,5
23298,0
23309,0
