ID,shapelet_dist_00_L30,shapelet_dist_01_L30,shapelet_dist_02_L30,shapelet_dist_03_L30,shapelet_dist_04_L7,shapelet_dist_05_L30,shapelet_dist_06_L14,shapelet_dist_07_L14,shapelet_dist_08_L14,shapelet_dist_09_L14,shapelet_dist_10_L14,shapelet_dist_11_L7,shapelet_dist_12_L7,shapelet_dist_13_L7,shapelet_dist_14_L7
218084,3.498467765286853,5.089254017663904,2.981066516801146,4.520241689847599,2.64575131106459,4.537641841500832,2.1809141187434253,1.790890841790919,2.2331264724029474,2.4807102311583455,2.3438100811940616,1.0331077504753288,1.4621440570706383,1.483642802456014,0.75517531018331
292216,1.7131786066279255,3.6163208558538886,2.5062830794853945,3.477620057965402,2.64575131106459,3.4464086374318743,1.125016578020532,2.1116356255444306,1.6282457230374623,1.2474093994387394,2.333292745813631,1.5302004786807708,0.8691630858750603,1.4470559391758264,1.4275330747225383
86372,5.515566568333634,5.54086217041292,5.777625899399893,5.566788524898267,2.6457513110645903,5.683090113132049,2.780569765456299,3.039193764848711,3.189705962302913,2.695849149433201,2.8427871572561143,1.2681342561596818,1.0368623549394467,1.4024013561858257,0.851026647435961
121827,5.402078527608144,4.250501554526008,5.416275971040268,5.033883814844621,2.64575131106459,4.03419672538891,2.47096168210558,3.451967198010458,1.2468556342557677,2.5672548682799605,1.424300471210098,1.547733710544965,1.3852539443708793,1.1917832745911348,1.3408263425577929
266539,3.952554493500326,4.901930554199645,4.518179599532678,4.449587701469087,2.64575131106459,4.739271858832532,1.9854204081407711,1.610744371505162,2.071074588574576,2.4560131080783387,2.141830671760528,0.6963782300352316,0.8383935921946829,0.9418544005061276,1.5261639667899902
187515,3.4899049725611366,3.211572217257885,3.658506335985017,4.101067242286888,2.64575131106459,3.1098237312975203,1.8107490519822917,2.723168206085816,0.826451026070545,1.3902254682511683,1.1503730513637391,1.5848868734430972,1.408039503525774,2.2805886427946382,1.7132746844518942
134933,3.0009636357884117,3.491815481007379,3.8259761010988647,4.6390401326976995,2.64575131106459,4.756775927850834,1.8689698533194607,1.6344404652987305,2.004043163500228,2.1301095699002244,2.5684408660176357,0.7402550897467991,1.069757503592106,1.0189645455634186,1.1615439727297967
58243,4.133921439180487,4.82357677392405,3.586921650123819,3.3735940508237796,2.6457513110645903,4.7303366960867805,1.9671001760003928,2.3511278673640663,2.6955817776759927,2.006810160409396,1.6034575273956189,1.4979313447416462,1.4563332498212127,0.8986232266271933,1.210501309512897
280587,2.2486390881280163,5.0236446885481465,2.5150326225960575,3.5338943474415982,2.64575131106459,4.034787055978379,1.649092418930523,1.8614828727983372,2.6465723105383763,2.1915704146539583,2.353795614450299,1.436922133842276,0.6954367277963963,1.5131557865423455,1.4315202831547607
35973,1.0056763662180424,5.067213741208058,2.132344706165353,3.63028785465971,0.0,3.548295353164198,1.914743849759029,1.8306893617146283,2.6611966952491586,2.422807706306269,1.8614590212497086,1.58498431971615,0.7054271869993918,1.2444458780628582,1.039738340916234
177830,5.344634231298397,5.3890087336626085,5.419867724901918,4.743140733773245,5.874748045952207e-16,5.242311873936055,1.7198111423666926,2.332542583165876,2.6813024640701433,2.305487302597754,2.3523558912982008,2.214263875418777,1.8353933914528568,1.182736141554712,0.4865424534565135
119976,4.766388627150229,3.827852622056802,3.0238497948109373,3.5187185801596006,2.64575131106459,4.777825459889769,1.8571104494994812,2.8163969320789533,1.794852971288308,2.4653006444253953,2.1719588941473758,1.4132625969375232,1.4072071511660413,1.3774997444849064,1.1432290552628073
108718,2.3223208925044947,3.901826549874374,2.9581846745896248,3.812202634985005,2.64575131106459,4.883557645212448,1.4535480062119204,1.816693285057708,1.7635063787506986,2.3782546336384662,1.5632731363334575,1.3397385598788683,1.3282596076876787,1.3645333543993994,1.0059634161168145
132110,3.2685204277915325,4.474869181814093,4.891964466852464,3.9622597232805927,2.64575131106459,4.279478408466265,2.1689680176341177,2.176624499461292,2.6648888158483492,1.7121479276117815,2.21909965946487,1.0984960763772622,1.5868765285049435,1.5932129161798705,1.224087425738998
250266,4.429785002561566,5.689142697780186,4.4851076531414105,3.7876110991660337,2.64575131106459,5.002590044781384,2.1823448068502307,2.29213214304118,2.432371181427495,2.5802368074716857,2.8009434551345787,1.043779297008725,0.7466125673573769,1.734761928696632,1.4064063901820467
281360,4.399389257784627,4.659944866591608,5.441316327149152,4.745090315768198,2.64575131106459,4.523792524299778,2.012991692762006,2.9000114965681454,2.4700244130458455,1.5251051380035625,2.6503993593125044,1.2804427494575423,1.5371206836686027,1.1579792605325883,1.408370082009518
148536,4.566501264818254,4.172516501030994,4.349259393082292,4.406025269605916,2.6457513110645903,3.9709347824250094,2.3322700169349524,3.051108680609468,2.5271882778312023,1.852028488374576,3.0557772179790095,1.3779131413119778,1.7097212062646991,0.9552675930646396,1.2476795346057525
61689,5.109604266601586,3.9068989792417974,4.824823526319612,5.606507432501242,2.64575131106459,5.089801178018017,2.205807134907211,2.50385787283215,2.2763033917392788,2.078908125676364,1.8716630253816842,1.57113830037173,1.567109235559123,1.1721351358316663,0.8129503025447291
